   69.20		   9.6365		 4.000500
   69.30		   9.6258		 4.010883
   69.40		   9.6150		 4.021278
   69.50		   9.6043		 4.031684
   69.60		   9.5936		 4.042102
   69.70		   9.5829		 4.052531
   69.80		   9.5723		 4.062972
   69.90		   9.5617		 4.073425
   70.00		   9.5511		 4.083889
   70.10		   9.5405		 4.094365
   70.20		   9.5300		 4.104852
   70.30		   9.5195		 4.115351
   70.40		   9.5090		 4.125862
   70.50		   9.4986		 4.136384
   70.60		   9.4882		 4.146918
   70.70		   9.4778		 4.157463
   70.80		   9.4674		 4.168020
   70.90		   9.4571		 4.178588
   71.00		   9.4468		 4.189168
   71.10		   9.4365		 4.199759
   71.20		   9.4263		 4.210362
   71.30		   9.4161		 4.220976
   71.40		   9.4059		 4.231602
   71.50		   9.3957		 4.242240
   71.60		   9.3856		 4.252889
   71.70		   9.3754		 4.263549
   71.80		   9.3653		 4.274221
   71.90		   9.3553		 4.284904
   72.00		   9.3452		 4.295599
   72.10		   9.3352		 4.306306
   72.20		   9.3252		 4.317023
   72.30		   9.3153		 4.327753
   72.40		   9.3053		 4.338494
   72.50		   9.2954		 4.349246
   72.60		   9.2855		 4.360009
   72.70		   9.2757		 4.370785
   72.80		   9.2659		 4.381571
   72.90		   9.2560		 4.392369
   73.00		   9.2463		 4.403179
   73.10		   9.2365		 4.414000
   73.20		   9.2268		 4.424832
   73.30		   9.2171		 4.435676
   73.40		   9.2074		 4.446531
   73.50		   9.1977		 4.457397
   73.60		   9.1881		 4.468275
   73.70		   9.1785		 4.479165
   73.80		   9.1689		 4.490065
   73.90		   9.1593		 4.500978
   74.00		   9.1498		 4.511901
   74.10		   9.1403		 4.522836
   74.20		   9.1308		 4.533782
   74.30		   9.1213		 4.544740
   74.40		   9.1119		 4.555709
   74.50		   9.1025		 4.566689
   74.60		   9.0931		 4.577681
   74.70		   9.0837		 4.588684
   74.80		   9.0743		 4.599698
   74.90		   9.0650		 4.610724
   75.00		   9.0557		 4.621761
   75.10		   9.0464		 4.632810
   75.20		   9.0372		 4.643869
   75.30		   9.0280		 4.654940
   75.40		   9.0187		 4.666023
   75.50		   9.0096		 4.677116
   75.60		   9.0004		 4.688221
   75.70		   8.9913		 4.699338
   75.80		   8.9821		 4.710465
   75.90		   8.9730		 4.721604
   76.00		   8.9640		 4.732754
   76.10		   8.9549		 4.743916
   76.20		   8.9459		 4.755088
   76.30		   8.9369		 4.766272
   76.40		   8.9279		 4.777467
   76.50		   8.9189		 4.788674
   76.60		   8.9100		 4.799892
   76.70		   8.9011		 4.811121
   76.80		   8.8922		 4.822361
   76.90		   8.8833		 4.833612
   77.00		   8.8744		 4.844875
   77.10		   8.8656		 4.856149
   77.20		   8.8568		 4.867434
   77.30		   8.8480		 4.878730
   77.40		   8.8392		 4.890038
   77.50		   8.8305		 4.901357
   77.60		   8.8218		 4.912687
   77.70		   8.8131		 4.924028
   77.80		   8.8044		 4.935380
   77.90		   8.7957		 4.946744
   78.00		   8.7871		 4.958119
   78.10		   8.7784		 4.969505
   78.20		   8.7698		 4.980902
   78.30		   8.7613		 4.992310
   78.40		   8.7527		 5.003730
   78.50		   8.7442		 5.015160
   78.60		   8.7356		 5.026602
   78.70		   8.7271		 5.038055
   78.80		   8.7187		 5.049519
   78.90		   8.7102		 5.060994
   79.00		   8.7018		 5.072481
   79.10		   8.6933		 5.083978
   79.20		   8.6849		 5.095487
   79.30		   8.6766		 5.107006
   79.40		   8.6682		 5.118537
   79.50		   8.6599		 5.130079
   79.60		   8.6515		 5.141632
   79.70		   8.6432		 5.153197
   79.80		   8.6350		 5.164772
   79.90		   8.6267		 5.176358
   80.00		   8.6185		 5.187956
   80.10		   8.6102		 5.199564
   80.20		   8.6020		 5.211184
   80.30		   8.5938		 5.222814
   80.40		   8.5857		 5.234456
   80.50		   8.5775		 5.246109
   80.60		   8.5694		 5.257773
   80.70		   8.5613		 5.269448
   80.80		   8.5532		 5.281134
   80.90		   8.5451		 5.292831
   81.00		   8.5371		 5.304539
   81.10		   8.5290		 5.316258
   81.20		   8.5210		 5.327988
   81.30		   8.5130		 5.339730
