104	7.08958
104.1	7.08454
104.2	7.07951
104.3	7.07449
104.4	7.06948
104.5	7.06447
104.6	7.05948
104.7	7.0545
104.8	7.04952
104.9	7.04456
105	7.0396
105.1	7.03465
105.2	7.02971
105.3	7.02478
105.4	7.01986
105.5	7.01495
105.6	7.01004
105.7	7.00515
105.8	7.00026
105.9	6.99538
106	6.99052
106.1	6.98566
106.2	6.9808
106.3	6.97596
106.4	6.97113
106.5	6.9663
106.6	6.96148
106.7	6.95667
106.8	6.95187
106.9	6.94708
107	6.9423
107.1	6.93752
107.2	6.93276
107.3	6.928
107.4	6.92325
107.5	6.91851
107.6	6.91378
107.7	6.90905
107.8	6.90433
107.9	6.89963
108	6.89493
108.1	6.89023
108.2	6.88555
108.3	6.88087
108.4	6.87621
108.5	6.87155
108.6	6.8669
108.7	6.86225
108.8	6.85762
108.9	6.85299
109	6.84837
109.1	6.84376
109.2	6.83916
109.3	6.83456
109.4	6.82998
109.5	6.8254
109.6	6.82083
109.7	6.81626
109.8	6.81171
109.9	6.80716
110	6.80262
110.1	6.79809
110.2	6.79356
110.3	6.78905
110.4	6.78454
110.5	6.78004
110.6	6.77555
110.7	6.77106
110.8	6.76658
110.9	6.76211
111	6.75765
111.1	6.75319
111.2	6.74875
111.3	6.74431
111.4	6.73987
111.5	6.73545
111.6	6.73103
111.7	6.72662
111.8	6.72222
111.9	6.71782
112	6.71343
112.1	6.70905
112.2	6.70468
112.3	6.70032
112.4	6.69596
112.5	6.69161
112.6	6.68726
112.7	6.68293
112.8	6.6786
112.9	6.67428
113	6.66996
113.1	6.66565
113.2	6.66135
113.3	6.65706
113.4	6.65277
113.5	6.6485
113.6	6.64422
113.7	6.63996
113.8	6.6357
113.9	6.63145
114	6.62721
114.1	6.62297
114.2	6.61874
114.3	6.61452
114.4	6.61031
114.5	6.6061
114.6	6.6019
114.7	6.5977
114.8	6.59351
114.9	6.58933
115	6.58516
115.1	6.58099
115.2	6.57683
115.3	6.57268
115.4	6.56853
115.5	6.56439
115.6	6.56026
115.7	6.55614
115.8	6.55202
115.9	6.5479
116	6.5438
116.1	6.5397
116.2	6.53561
116.3	6.53152
116.4	6.52744
116.5	6.52337
116.6	6.5193
116.7	6.51524
116.8	6.51119
116.9	6.50714
117	6.5031
117.1	6.49907
117.2	6.49504
117.3	6.49102
117.4	6.48701
117.5	6.483
117.6	6.479
117.7	6.47501
117.8	6.47102
117.9	6.46704
118	6.46306
118.1	6.4591
118.2	6.45513
118.3	6.45118
118.4	6.44723
118.5	6.44328
118.6	6.43935
118.7	6.43542
118.8	6.43149
118.9	6.42757
119	6.42366
119.1	6.41976
119.2	6.41586
119.3	6.41196
119.4	6.40808
119.5	6.4042
119.6	6.40032
119.7	6.39645
119.8	6.39259
119.9	6.38873
120	6.38488
120.1	6.38104
120.2	6.3772
120.3	6.37337
120.4	6.36954
120.5	6.36572
120.6	6.36191
120.7	6.3581
120.8	6.3543
120.9	6.3505
121	6.34671
121.1	6.34292
121.2	6.33915
121.3	6.33537
121.4	6.33161
121.5	6.32785
121.6	6.32409
121.7	6.32034
121.8	6.3166
121.9	6.31286
122	6.30913
122.1	6.3054
122.2	6.30168
122.3	6.29797
122.4	6.29426
122.5	6.29056
122.6	6.28686
122.7	6.28317
122.8	6.27948
122.9	6.2758
123	6.27213
123.1	6.26846
123.2	6.2648
123.3	6.26114
123.4	6.25749
123.5	6.25384
123.6	6.2502
123.7	6.24657
123.8	6.24294
123.9	6.23932
124	6.2357
124.1	6.23209
124.2	6.22848
124.3	6.22488
124.4	6.22128
124.5	6.21769
124.6	6.21411
124.7	6.21053
124.8	6.20696
124.9	6.20339
125	6.19982
125.1	6.19627
125.2	6.19271
125.3	6.18917
125.4	6.18562
125.5	6.18209
125.6	6.17856
125.7	6.17503
125.8	6.17151
125.9	6.168
126	6.16449
126.1	6.16098
126.2	6.15748
126.3	6.15399
126.4	6.1505
126.5	6.14702
126.6	6.14354
126.7	6.14007
126.8	6.1366
126.9	6.13314
127	6.12968
127.1	6.12623
127.2	6.12278
127.3	6.11934
127.4	6.1159
127.5	6.11247
127.6	6.10904
127.7	6.10562
127.8	6.10221
127.9	6.09879
128	6.09539
128.1	6.09199
128.2	6.08859
128.3	6.0852
128.4	6.08181
128.5	6.07843
128.6	6.07506
128.7	6.07169
128.8	6.06832
128.9	6.06496
129	6.0616
129.1	6.05825
129.2	6.0549
129.3	6.05156
129.4	6.04823
129.5	6.04489
129.6	6.04157
129.7	6.03825
129.8	6.03493
129.9	6.03162
130	6.02831
130.1	6.02501
130.2	6.02171
130.3	6.01842
130.4	6.01513
130.5	6.01184
130.6	6.00857
130.7	6.00529
130.8	6.00202
130.9	5.99876
131	5.9955
131.1	5.99224
131.2	5.98899
131.3	5.98575
131.4	5.98251
131.5	5.97927
131.6	5.97604
131.7	5.97281
131.8	5.96959
131.9	5.96638
132	5.96316
132.1	5.95995
132.2	5.95675
132.3	5.95355
132.4	5.95036
132.5	5.94717
132.6	5.94398
132.7	5.9408
132.8	5.93763
132.9	5.93445
133	5.93129
133.1	5.92813
133.2	5.92497
133.3	5.92181
133.4	5.91867
133.5	5.91552
133.6	5.91238
133.7	5.90925
133.8	5.90611
133.9	5.90299
134	5.89987
134.1	5.89675
134.2	5.89363
134.3	5.89053
134.4	5.88742
134.5	5.88432
134.6	5.88123
134.7	5.87813
134.8	5.87505
134.9	5.87196
135	5.86889
135.1	5.86581
135.2	5.86274
135.3	5.85968
135.4	5.85662
135.5	5.85356
135.6	5.85051
135.7	5.84746
135.8	5.84442
135.9	5.84138
136	5.83834
136.1	5.83531
136.2	5.83228
136.3	5.82926
136.4	5.82624
136.5	5.82323
136.6	5.82022
136.7	5.81721
136.8	5.81421
136.9	5.81121
137	5.80822
137.1	5.80523
137.2	5.80224
137.3	5.79926
137.4	5.79629
